DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
GM201900000066,GMGE81FL,GM,2019.0,66.0,GM2019DHS,71821.7734375,84408.796875,99262.4296875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.6090273490318885,0.6449174880981445,0.6468431032620944,31.188180923461914,31.633333206176758,31.059999465942383,30.829999923706055,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,2357,2522,2583,2641,2616,2523,2541,0.0,0.0,0.0,0.0,73.06666666666666,1337.6707763671875,3,0.0,0.17216435317477413,0.2548888407102919,0.40848502697724437,25.430908203125,26.375,25.740833282470703,25.6108341217041,18.22442626953125,42.393701171875,-1.0,4.830141703287761,0.10706024964650472,17.828629557291666,0.17961004376411438,0.07291696220636368,0.041942622512578964,0.015841465443372726,0.11155539751052856,0.037302982062101364,0.020577024668455124,0.007516392506659031,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,3.3287493993365573,19.673635482788086,21.116666793823242,20.421667098999023,20.391666412353516,4.625,4.75,4.7833333015441895,4.5916666984558105,6233.032366071428,957.9808443509615,2207.5465198863635,668,657,728,824,747,952,800,0.4570700327555339,3.0,3.0,3.0,27.16136360168457,26.988636016845703,24.70795440673828,25.763635635375977,24.388635635375977,27.772727966308594,28.287500381469727,26.94772720336914,27.887500762939453,26.55681800842285,27.577272415161133,27.16136360168457,6.866666666666666,2.0,606.4326822916667,710.8942708333333,835.4810546875,982.5028645833333,46441.859375,51317.53515625,56287.25,61159.47265625,3698.75625,4087.0671875,4482.8671875,4870.901041666667,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000067,GMGE81FL,GM,2019.0,67.0,GM2019DHS,72123.7578125,84763.703125,99679.78125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.5172395272688433,0.5638375715775923,0.5689575888893821,31.188180923461914,31.633333206176758,31.059999465942383,30.829999923706055,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,2357,2522,2583,2641,2616,2523,2541,0.0,0.0,0.0,0.0,72.9375,1337.6707763671875,3,0.0,0.17216435317477413,0.2548888407102919,0.40848502697724437,25.430908203125,26.375,25.740833282470703,25.6108341217041,17.12184715270996,39.74409484863281,-1.0,4.528257846832275,0.10036898404359818,16.714340209960938,0.17961004376411438,0.07291696220636368,0.041942622512578964,0.015841465443372726,0.11155539751052856,0.037302982062101364,0.020577024668455124,0.007516392506659031,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,3.133398647966056,19.673635482788086,21.116666793823242,20.421667098999023,20.391666412353516,4.625,4.75,4.7833333015441895,4.5916666984558105,6120.592548076923,876.6337890625,2194.470703125,668,657,728,824,747,952,800,0.4361545443534851,3.0,3.0,3.0,27.16136360168457,26.988636016845703,24.70795440673828,25.763635635375977,24.388635635375977,27.772727966308594,28.287500381469727,26.94772720336914,27.887500762939453,26.55681800842285,27.577272415161133,27.16136360168457,7.0,2.75,572.7940673828125,671.4613037109375,789.1372680664062,928.0037841796875,49759.125,54962.09765625,60254.75,65428.015625,3715.28076171875,4103.76123046875,4498.9365234375,4885.197265625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000068,GMGE81FL,GM,2019.0,68.0,GM2019DHS,66663.9921875,78347.09375,92134.03125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.862603014165705,0.9593279578469016,0.9646478999744762,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,1808,1961,1942,1752,1751,1712,1744,0.0,0.0,0.0,0.0,73.0,1337.6707763671875,3,0.035913389176130295,0.1601997574475062,0.23672332071155058,0.3841592571695068,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,13.297083173479352,31.362016950334823,-1.0,7.490056719098773,0.6060429981776646,12.811453683035714,0.21268320083618164,0.09742800891399384,0.057048242539167404,0.02148374542593956,0.14064428210258484,0.05227235332131386,0.028628958389163017,0.010294001549482346,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,4.635338846842448,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,6274.150669642857,2507.0361328125,3908.747295673077,668.0,657.0,728.0,824.0,747.0,952.0,800.0,0.4019128254481724,3.0,3.0,3.0,26.92121124267578,26.872726440429688,24.676767349243164,25.690908432006836,24.364646911621094,27.67070770263672,28.249494552612305,26.7939395904541,27.676767349243164,26.396968841552734,27.394948959350586,26.98282814025879,4.285714285714286,0.0,584.9397135416667,685.6990885416667,805.8701822916667,947.68125,33877.953125,38331.56640625,43327.58984375,48891.12109375,2890.8956473214284,3270.9296875,3697.246651785714,4171.986328125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000069,GMGE81FL,GM,2019.0,69.0,GM2019DHS,76005.1796875,89325.3515625,105044.171875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.7494870966131036,0.7957148118452593,0.7942158092151989,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,1808,1961,1942,1752,1751,1712,1744,0.0,0.0,0.0,0.0,73.4,1337.6707763671875,3,0.0,0.17216435317477413,0.2548888407102919,0.40848502697724437,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,17.692215983072916,41.9894775390625,-1.0,5.79629872639974,0.2219182809193929,17.764937337239584,0.17961004376411438,0.07291696220636368,0.041942622512578964,0.015841465443372726,0.11155539751052856,0.037302982062101364,0.020577024668455124,0.007516392506659031,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,4.165687561035156,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,6423.753348214285,1594.5146484375,2850.4609375,668.0,657.0,728.0,824.0,747.0,952.0,800.0,0.4519075075785319,3.0,3.0,3.0,27.16136360168457,26.988636016845703,24.70795440673828,25.763635635375977,24.388635635375977,27.772727966308594,28.287500381469727,26.94772720336914,27.887500762939453,26.55681800842285,27.577272415161133,27.16136360168457,5.533333333333333,0.0,662.9375,777.132421875,913.3275390625,1074.0481770833333,45066.796875,49928.3515625,54949.96875,59969.703125,3589.2713541666667,3976.4609375,4376.396354166666,4776.18125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000070,GMGE81FL,GM,2019.0,70.0,GM2019DHS,69491.046875,81669.59375,96041.203125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.7424851258595785,0.7990290323893229,0.8047974109649658,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,1808.0,1961.0,1942.0,1752.0,1751.0,1712.0,1744.0,0.0,0.0,0.0,0.0,73.85714285714286,1337.6707763671875,3,0.035913389176130295,0.0978692656958158,0.15879638869225177,0.2731156609502252,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,10.335475376674108,20.532446725027903,-1.0,2.357041495186942,0.0,14.866562979561943,0.14466220140457153,0.06498786807060242,0.03777956962585449,0.01426032092422247,0.08693858236074448,0.03353841230273247,0.018744327127933502,0.00685908505693078,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,4.696491178919057,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,5942.057291666667,1509.2544642857142,2986.5697115384614,668.0,657.0,728.0,824.0,747.0,952.0,800.0,0.41535162925720215,3.0,3.0,3.0,26.92121124267578,26.872726440429688,24.676767349243164,25.690908432006836,24.364646911621094,27.67070770263672,28.249494552612305,26.7939395904541,27.676767349243164,26.396968841552734,27.394948959350586,26.98282814025879,4.5,0.0,588.0294363839286,689.3210100446429,810.1268833705357,952.6870814732143,46382.890625,50964.44921875,55487.8359375,59708.85546875,3958.088448660714,4349.056361607143,4735.060267857143,5095.260602678572,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000071,GMGE81FL,GM,2019.0,71.0,GM2019DHS,40736.18359375,47875.33984375,56300.09375,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.4513890402657645,0.49771816389901297,0.5110799925667899,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4.0,1808.0,1961.0,1942.0,1752.0,1751.0,1712.0,1744.0,0.0,0.0,0.0,0.0,73.33333333333333,1337.6707763671875,3,0.0,0.2041089956169802,0.3009860504061117,0.4677810603040475,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,7.734705243791852,24.97603498186384,-1.0,1.096853801182338,0.0,10.86322021484375,0.19592231512069702,0.08374309539794922,0.04738513380289078,0.01806793361902237,0.13121852278709412,0.04478912428021431,0.02393285371363163,0.008763125166296959,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,3.0913599407862105,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,5287.395833333333,676.4275841346154,2040.2216796875,668.0,657.0,728.0,824.0,747.0,952.0,800.0,0.3711353029523577,3.0,3.0,3.0,26.330909729003906,26.938180923461914,24.64181900024414,25.26727294921875,24.092727661132812,27.600000381469727,27.727272033691406,26.28363609313965,27.127273559570312,26.638181686401367,27.72909164428711,27.254545211791992,5.857142857142857,3.5,400.82142857142856,469.8653041294643,552.2108677455357,649.3849051339286,45727.6171875,50239.28125,54690.8671875,58840.6640625,3963.1506696428573,4354.170758928572,4739.983258928572,5099.640066964285,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000072,GMGE81FL,GM,2019.0,72.0,GM2019DHS,85461.328125,100438.734375,118113.1953125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.8657782627986028,0.9252259181096003,0.9298292306753305,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,1808,1961,1942,1752,1751,1712,1744,0.0,0.0,0.0,0.0,73.8125,1337.6707763671875,3,0.035913389176130295,0.0978692656958158,0.15879638869225177,0.2731156609502252,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,11.402849197387695,25.93118667602539,-1.0,5.906223297119141,0.41786855459213257,12.286506652832031,0.14466220140457153,0.06498786807060242,0.03777956962585449,0.01426032092422247,0.08693858236074448,0.03353841230273247,0.018744327127933502,0.00685908505693078,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,5.164267704404634,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,5978.014423076923,2442.119318181818,3780.419471153846,668.0,657.0,728.0,824.0,747.0,952.0,800.0,0.4133461117744446,3.0,3.0,3.0,26.92121124267578,26.872726440429688,24.676767349243164,25.690908432006836,24.364646911621094,27.67070770263672,28.249494552612305,26.7939395904541,27.676767349243164,26.396968841552734,27.394948959350586,26.98282814025879,3.875,0.0,572.46640625,671.0771484375,788.6856770833333,927.4728515625,43166.98046875,48302.328125,53843.87890625,59724.4765625,3223.158203125,3606.596435546875,4020.362060546875,4459.44140625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000073,GMGE81FL,GM,2019.0,73.0,GM2019DHS,80062.953125,94094.265625,110652.28125,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.7973705438467172,0.8851862687330979,0.883024289057805,31.188180923461914,31.633333206176758,31.059999465942383,30.829999923706055,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4,2357,2522,2583,2641,2616,2523,2541,0.0,0.0,0.0,0.0,73.0,1337.6707763671875,3,0.035913389176130295,0.1601997574475062,0.23672332071155058,0.3841592571695068,25.430908203125,26.375,25.740833282470703,25.6108341217041,19.423477172851562,50.092018127441406,-1.0,8.533482551574707,0.6555707454681396,15.529888153076172,0.21268320083618164,0.09742800891399384,0.057048242539167404,0.02148374542593956,0.14064428210258484,0.05227235332131386,0.028628958389163017,0.010294001549482346,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,4.106981831212198,19.673635482788086,21.116666793823242,20.421667098999023,20.391666412353516,4.625,4.75,4.7833333015441895,4.5916666984558105,6644.5703125,1623.0904447115386,3085.2335379464284,668,657,728,824,747,952,800,0.46124839782714844,3.0,3.0,3.0,26.92121124267578,26.872726440429688,24.676767349243164,25.690908432006836,24.364646911621094,27.67070770263672,28.249494552612305,26.7939395904541,27.676767349243164,26.396968841552734,27.394948959350586,26.98282814025879,5.75,0.0,664.5818917410714,779.0601283482143,915.5930524553571,1076.71240234375,39725.0859375,44825.3515625,50497.203125,56747.62109375,2966.039794921875,3346.84375,3770.322021484375,4236.9970703125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000074,GMGE81FL,GM,2019.0,74.0,GM2019DHS,125917.28125,147984.734375,174025.96875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.9138399270864633,0.9756770500769982,0.9831327291635367,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4.0,1808.0,1961.0,1942.0,1752.0,1751.0,1712.0,1744.0,0.0,0.0,0.0,0.0,77.0625,1337.6707763671875,-9999,-9999,0.0978692656958158,0.15879638869225177,0.2731156609502252,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,2.866992950439453,4.699723815917968,-1.0,1.8345930735270182,0.12768011093139647,5.753328450520834,0.14466220140457153,0.06498786807060242,0.03777956962585449,0.01426032092422247,0.08693858236074448,0.03353841230273247,0.018744327127933502,0.00685908505693078,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,6.834122794015067,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,3724.5364583333335,3847.143136160714,3022.674005681818,668,657,728,824,747,952,800,0.35834646224975586,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.933333333333333,0.0,900.0823974609375,1055.126953125,1240.0416259765625,1458.2550048828125,48012.8125,52904.125,57813.8046875,62516.3828125,3824.26328125,4213.860416666666,4604.919270833333,4979.4828125,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000075,GMGE81FL,GM,2019.0,75.0,GM2019DHS,116013.1015625,136344.796875,160337.75,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.8647994995117188,0.9579899527809836,0.964902097528631,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4.0,1808,1961,1942,1752,1751,1712,1744,0.0,0.0,0.0,0.0,74.75,1337.6707763671875,-9999,-9999,0.0978692656958158,0.15879638869225177,0.2731156609502252,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,5.071502685546875,141.2760467529297,-1.0,4.534463405609131,0.48214489221572876,9.28919792175293,0.14466220140457153,0.06498786807060242,0.03777956962585449,0.01426032092422247,0.08693858236074448,0.03353841230273247,0.018744327127933502,0.00685908505693078,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,5.472643534342448,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,3033.658653846154,4819.489783653846,2581.6796875,668,657,728,824,747,952,800,0.3883998990058899,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.875,0.0,841.5354817708334,986.4949869791667,1159.381640625,1363.4010416666667,47003.203125,52173.62890625,57563.796875,63023.1875,3513.10986328125,3899.51904296875,4302.33203125,4710.29052734375,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000076,GMGE81FL,GM,2019.0,76.0,GM2019DHS,149987.390625,176273.21875,207292.46875,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.8951317180286754,0.9613444588401101,0.9748138947920366,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4.0,1808.0,1961.0,1942.0,1752.0,1751.0,1712.0,1744.0,0.0,0.0,0.0,0.0,79.8,1337.6707763671875,-9999,-9999,0.0978692656958158,0.15879638869225177,0.2731156609502252,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,0.0,0.0,-1.0,0.03686025937398275,0.0,1.4725921630859375,0.14466220140457153,0.06498786807060242,0.03777956962585449,0.01426032092422247,0.08693858236074448,0.03353841230273247,0.018744327127933502,0.00685908505693078,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,8.387112525201612,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,3405.4977213541665,3497.3629261363635,2858.0931490384614,668,657,728,824,747,952,800,0.3856912612915039,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.6,0.0,1062.274169921875,1245.2572021484375,1463.492919921875,1721.027587890625,49754.7578125,54663.75,59507.37890625,64022.6328125,3963.15078125,4354.170572916667,4739.983333333334,5099.640625,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
GM201900000077,GMGE81FL,GM,2019.0,77.0,GM2019DHS,128889.921875,151478.328125,178134.375,90.17500305175781,98.86666870117188,101.74166870117188,90.70833587646484,19.497297286987305,20.814035415649414,21.270034790039062,19.75499153137207,0.8960616038395808,0.9637443102323092,0.9746032127967248,27.56999969482422,28.106666564941406,27.93833351135254,27.536666870117188,12.033333778381348,12.925000190734863,12.816666603088379,12.324999809265137,4.0,1808.0,1961.0,1942.0,1752.0,1751.0,1712.0,1744.0,0.0,0.0,0.0,0.0,77.33333333333333,1337.6707763671875,-9999,-9999,0.0978692656958158,0.15879638869225177,0.2731156609502252,24.130908966064453,25.047500610351562,24.758333206176758,24.351667404174805,1.7391270955403646,1.3490013122558593,-1.0,0.6111865997314453,0.0,5.085550944010417,0.14466220140457153,0.06498786807060242,0.03777956962585449,0.01426032092422247,0.08693858236074448,0.03353841230273247,0.018744327127933502,0.00685908505693078,32.483333587646484,33.63333511352539,33.70000076293945,32.91666793823242,26.433334350585938,27.149999618530273,27.266666412353516,26.725000381469727,20.450000762939453,20.70833396911621,20.883333206176758,20.59166717529297,7.2260254890688005,20.691818237304688,21.988332748413086,21.578332901000977,21.16666603088379,4.625,4.75,4.7833333015441895,4.5916666984558105,3751.388671875,3720.307391826923,3148.230769230769,668,657,728,824,747,952,800,0.36529054641723635,3.0,3.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.933333333333333,0.0,967.4142020089286,1134.0570591517858,1332.8045479910713,1567.3416573660713,49525.96875,54432.75,59285.2265625,63825.3359375,3944.8088541666666,4335.641145833333,4722.146354166666,5083.771875,6.602499961853027,10.110833168029785,8.650833129882812,6.714166641235352
